EDA,PPG1,PPG2,event_code
432,310,0,
429,309,0,
427,309,0,
423,310,0,
422,309,0,
419,309,0,
416,309,0,
413,309,0,
411,309,0,
408,309,0,
406,308,0,
403,309,0,
400,309,0,
398,310,0,
394,308,0,
391,308,0,
389,309,0,
385,309,0,
382,309,0,
378,309,0,
375,309,0,
372,308,0,
369,308,0,
366,307,0,
363,309,0,
360,308,0,
357,308,0,
354,308,0,
352,309,0,
351,309,0,
349,308,0,
347,308,0,
347,308,0,
344,308,0,
343,309,0,
344,308,0,
345,307,0,
345,307,0,
344,308,0,
345,308,0,
346,308,0,
347,308,0,
348,308,0,
349,308,0,
349,308,0,
350,307,0,
351,307,0,
351,307,0,
352,308,0,
351,308,0,
352,308,0,
354,308,0,
354,308,0,
353,308,0,
354,308,0,
354,307,0,
355,308,0,
356,308,0,
357,307,0,
357,307,0,
356,308,0,
355,308,0,
357,308,0,
356,308,0,
354,308,0,
354,308,0,
355,307,0,
355,308,0,
353,308,0,
352,308,0,
352,308,0,
351,306,0,
350,308,0,
350,308,0,
349,308,0,
349,308,0,
348,308,0,
347,308,0,
347,308,0,
345,307,0,
344,308,0,
344,306,0,
344,308,0,
343,308,0,
343,307,0,
341,308,0,
340,308,0,
340,308,0,
339,308,0,
337,308,0,
337,308,0,
336,307,0,
336,307,0,
335,308,0,
335,308,0,
333,308,0,
332,308,0,
332,308,0,
332,307,0,
330,307,0,
330,308,0,
329,308,0,
328,308,0,
328,308,0,
327,307,0,
326,307,0,
325,307,0,
325,308,0,
325,308,0,
325,307,0,
323,308,0,
323,308,0,
323,308,0,
323,307,0,
323,308,0,
323,308,0,
322,308,0,
322,308,0,
322,307,0,
323,308,0,
322,308,0,
323,308,0,
322,307,0,
322,307,0,
322,309,0,
321,308,0,
321,307,0,
321,308,0,
322,308,0,
321,307,0,
320,308,0,
320,308,0,
319,307,0,
319,308,0,
319,308,0,
319,308,0,
317,308,0,
319,308,0,
319,308,0,
319,308,0,
320,309,0,
319,309,0,
319,307,0,
320,307,0,
321,308,0,
321,307,0,
321,308,0,
322,308,0,
324,308,0,
326,308,0,
328,308,0,
331,307,0,
334,308,0,
337,307,0,
340,308,0,
343,308,0,
347,308,0,
352,309,0,
358,308,0,
362,307,0,
368,308,0,
372,308,0,
377,308,0,
383,308,0,
388,309,0,
393,309,0,
399,309,0,
405,309,0,
410,308,0,
415,309,0,
419,310,0,
424,308,0,
429,309,0,
431,309,0,
434,309,0,
438,309,0,
440,309,0,
442,310,0,
443,309,0,
444,310,0,
444,310,0,
444,309,0,
443,309,0,
442,310,0,
441,310,0,
441,310,0,
438,309,0,
436,309,0,
434,310,0,
431,309,0,
430,311,0,
426,310,0,
423,310,0,
421,310,0,
419,309,0,
416,310,0,
413,310,0,
410,310,0,
407,310,0,
405,310,0,
402,309,0,
399,310,0,
396,310,0,
394,310,0,
391,310,0,
388,311,0,
386,310,0,
383,310,0,
380,310,0,
377,309,0,
374,309,0,
371,310,0,
369,310,0,
366,310,0,
365,310,0,
362,310,0,
359,309,0,
357,310,0,
356,310,0,
355,309,0,
353,310,0,
350,310,0,
348,310,0,
347,310,0,
345,310,0,
345,309,0,
344,309,0,
342,309,0,
342,310,0,
342,310,0,
342,311,0,
340,309,0,
340,309,0,
340,310,0,
341,311,0,
341,310,0,
342,310,0,
342,310,0,
343,309,0,
343,310,0,
344,310,0,
346,309,0,
347,309,0,
348,310,0,
349,309,0,
351,310,0,
350,310,0,
353,310,0,
353,309,0,
355,310,0,
356,310,0,
357,310,0,
358,311,0,
360,310,0,
361,310,0,
362,309,0,
362,310,0,
363,310,0,
362,310,0,
362,311,0,
361,311,0,
361,310,0,
361,310,0,
360,309,0,
359,310,0,
357,309,0,
356,310,0,
356,310,0,
354,310,0,
352,310,0,
351,310,0,
349,309,0,
347,311,0,
345,310,0,
343,309,0,
341,310,0,
339,310,0,
338,310,0,
334,311,0,
333,311,0,
332,311,0,
330,310,0,
329,310,0,
327,309,0,
327,309,0,
325,311,0,
324,310,0,
324,310,0,
323,311,0,
322,310,0,
321,310,0,
320,310,0,
320,310,0,
320,310,0,
319,310,0,
319,310,0,
319,310,0,
319,310,0,
319,311,0,
318,310,0,
318,311,0,
318,310,0,
319,310,0,
319,310,0,
320,310,0,
319,311,0,
319,310,0,
319,309,0,
319,310,0,
320,311,0,
321,311,0,
320,310,0,
320,310,0,
320,311,0,
323,311,0,
323,310,0,
322,311,0,
323,311,0,
323,310,0,
323,311,0,
322,310,0,
322,310,0,
321,311,0,
322,311,0,
324,310,0,
323,310,0,
323,311,0,
324,311,0,
323,311,0,
324,310,0,
324,311,0,
324,310,0,
323,311,0,
324,311,0,
323,311,0,
324,310,0,
323,311,0,
324,311,0,
323,310,0,
324,310,0,
325,310,0,
325,310,0,
325,311,0,
327,311,0,
329,310,0,
330,310,0,
331,311,0,
333,311,0,
336,310,0,
339,311,0,
342,310,0,
344,311,0,
348,310,0,
351,311,0,
356,311,0,
360,312,0,
363,310,0,
369,311,0,
374,310,0,
380,310,0,
384,311,0,
391,311,0,
396,311,0,
401,311,0,
407,311,0,
414,310,0,
417,311,0,
421,311,0,
425,310,0,
431,311,0,
435,311,0,
439,311,0,
441,311,0,
443,310,0,
447,311,0,
449,311,0,
451,310,0,
450,312,0,
450,311,0,
450,310,0,
449,310,0,
448,311,0,
446,311,0,
443,310,0,
441,311,0,
438,310,0,
435,311,0,
432,310,0,
428,311,0,
426,311,0,
423,310,0,
419,310,0,
416,311,0,
411,310,0,
408,309,0,
405,310,0,
402,311,0,
397,311,0,
394,309,0,
391,310,0,
388,310,0,
385,310,0,
381,310,0,
377,310,0,
375,310,0,
372,310,0,
368,309,0,
366,310,0,
363,309,0,
361,309,0,
358,309,0,
356,309,0,
353,310,0,
352,310,0,
350,309,0,
349,309,0,
347,309,0,
347,310,0,
345,309,0,
344,308,0,
343,309,0,
343,310,0,
343,309,0,
342,309,0,
342,308,0,
342,309,0,
341,308,0,
341,309,0,
341,308,0,
341,308,0,
341,309,0,
343,309,0,
343,309,0,
343,309,0,
343,308,0,
344,308,0,
344,308,0,
343,309,0,
344,309,0,
343,309,0,
344,310,0,
344,310,0,
344,309,0,
344,310,0,
344,310,0,
346,309,0,
345,309,0,
344,309,0,
344,310,0,
345,310,0,
345,310,0,
345,310,0,
346,309,0,
345,310,0,
345,310,0,
345,309,0,
346,310,0,
345,310,0,
347,310,0,
348,311,0,
349,311,0,
349,311,0,
349,311,0,
351,310,0,
351,309,0,
351,311,0,
351,310,0,
350,310,0,
349,311,0,
349,310,0,
348,310,0,
347,310,0,
346,310,0,
346,311,0,
345,311,0,
343,311,0,
343,310,0,
343,309,0,
342,311,0,
341,311,0,
341,310,0,
339,311,0,
339,310,0,
339,311,0,
337,310,0,
337,311,0,
336,311,0,
336,311,0,
335,311,0,
335,311,0,
335,310,0,
332,311,0,
333,310,0,
334,311,0,
332,310,0,
331,311,0,
329,312,0,
328,310,0,
328,311,0,
327,311,0,
327,311,0,
325,310,0,
325,311,0,
324,311,0,
325,312,0,
325,311,0,
325,311,0,
325,311,0,
324,311,0,
326,311,0,
327,311,0,
328,311,0,
329,312,0,
329,311,0,
329,310,0,
331,311,0,
330,311,0,
331,311,0,
332,311,0,
332,311,0,
333,311,0,
332,311,0,
332,311,0,
332,311,0,
332,311,0,
331,310,0,
332,311,0,
331,311,0,
330,310,0,
330,311,0,
329,310,0,
329,311,0,
328,311,0,
327,311,0,
328,311,0,
327,311,0,
328,311,0,
329,311,0,
330,310,0,
330,310,0,
332,310,0,
332,310,0,
334,310,0,
337,310,0,
339,310,0,
343,311,0,
346,310,0,
350,310,0,
353,310,0,
357,310,0,
361,311,0,
365,310,0,
368,311,0,
374,311,0,
379,310,0,
383,310,0,
388,310,0,
393,310,0,
397,309,0,
401,310,0,
403,311,0,
407,310,0,
410,311,0,
414,311,0,
417,310,0,
419,311,0,
421,311,0,
422,311,0,
424,310,0,
426,311,0,
427,311,0,
427,310,0,
427,311,0,
427,311,0,
428,310,0,
427,311,0,
426,312,0,
425,312,0,
423,311,0,
421,311,0,
420,310,0,
417,311,0,
416,311,0,
414,311,0,
411,311,0,
409,311,0,
406,310,0,
402,310,0,
399,311,0,
396,311,0,
393,311,0,
389,312,0,
386,311,0,
382,310,0,
379,311,0,
376,311,0,
373,312,0,
370,310,0,
367,311,0,
364,311,0,
361,311,0,
357,311,0,
354,311,0,
353,310,0,
351,311,0,
348,311,0,
347,311,0,
344,311,0,
343,310,0,
342,310,0,
342,310,0,
341,312,0,
340,311,0,
339,310,0,
338,311,0,
339,310,0,
339,311,0,
338,311,0,
339,310,0,
338,311,0,
339,310,0,
341,311,0,
340,311,0,
342,310,0,
342,311,0,
342,311,0,
345,311,0,
345,311,0,
344,311,0,
346,310,0,
348,311,0,
348,311,0,
349,312,0,
348,311,0,
348,311,0,
349,312,0,
351,310,0,
351,312,0,
351,310,0,
351,311,0,
351,311,0,
352,312,0,
353,311,0,
353,312,0,
353,312,0,
353,312,0,
352,312,0,
352,312,0,
352,312,0,
352,311,0,
352,311,0,
353,312,0,
352,311,0,
351,312,0,
351,312,0,
351,311,0,
350,311,0,
349,312,0,
349,312,0,
348,311,0,
347,311,0,
347,312,0,
346,312,0,
344,312,0,
343,312,0,
343,312,0,
343,311,0,
342,312,0,
340,312,0,
339,312,0,
338,311,0,
337,312,0,
336,312,0,
333,312,0,
331,313,0,
331,312,0,
331,312,0,
331,312,0,
330,312,0,
329,312,0,
329,312,0,
328,311,0,
328,312,0,
329,313,0,
328,313,0,
329,313,0,
328,313,0,
327,312,0,
328,313,0,
328,312,0,
328,312,0,
327,312,0,
327,311,0,
326,312,0,
326,312,0,
325,312,0,
325,312,0,
325,312,0,
325,312,0,
325,313,0,
323,312,0,
323,312,0,
321,312,0,
322,313,0,
322,312,0,
321,313,0,
322,313,0,
321,313,0,
322,313,0,
323,313,0,
323,313,0,
324,313,0,
327,313,0,
328,313,0,
331,312,0,
334,312,0,
337,313,0,
341,313,0,
345,313,0,
349,312,0,
354,313,0,
358,313,0,
363,312,0,
368,312,0,
374,312,0,
379,312,0,
384,313,0,
390,313,0,
394,313,0,
399,313,0,
404,314,0,
409,313,0,
413,313,0,
416,314,0,
421,313,0,
424,314,0,
427,313,0,
429,313,0,
431,314,0,
434,314,0,
436,313,0,
438,313,0,
439,314,0,
439,314,0,
440,314,0,
441,313,0,
440,314,0,
439,314,0,
437,314,0,
437,312,0,
435,314,0,
434,314,0,
430,314,0,
427,314,0,
425,313,0,
423,313,0,
421,314,0,
418,314,0,
414,314,0,
412,314,0,
409,314,0,
406,313,0,
403,314,0,
400,314,0,
395,313,0,
393,313,0,
390,313,0,
388,313,0,
385,314,0,
382,313,0,
380,313,0,
377,313,0,
373,313,0,
372,313,0,
368,314,0,
367,314,0,
365,313,0,
361,313,0,
360,314,0,
358,313,0,
356,313,0,
355,314,0,
354,314,0,
352,312,0,
351,313,0,
350,312,0,
350,314,0,
349,313,0,
347,313,0,
348,313,0,
347,313,0,
346,313,0,
347,313,0,
346,312,0,
346,312,0,
346,313,0,
346,314,0,
345,313,0,
346,313,0,
346,313,0,
347,313,0,
347,313,0,
347,312,0,
347,313,0,
348,312,0,
349,313,0,
349,313,0,
348,313,0,
349,313,0,
349,312,0,
350,313,0,
350,313,0,
349,312,0,
350,313,0,
351,312,0,
351,313,0,
351,312,0,
351,313,0,
350,313,0,
351,313,0,
350,313,0,
351,313,0,
349,313,0,
348,313,0,
348,313,0,
349,313,0,
349,312,0,
348,313,0,
347,313,0,
347,313,0,
346,313,0,
346,312,0,
345,313,0,
344,313,0,
344,313,0,
344,313,0,
344,313,0,
343,313,0,
341,312,0,
341,314,0,
341,313,0,
341,313,0,
340,313,0,
340,313,0,
338,314,0,
338,313,0,
338,313,0,
339,313,0,
337,313,0,
337,314,0,
337,313,0,
338,313,0,
337,314,0,
336,313,0,
335,314,0,
336,313,0,
335,313,0,
335,313,0,
333,313,0,
333,314,0,
332,313,0,
332,314,0,
331,313,0,
330,313,0,
328,314,0,
328,313,0,
328,313,0,
328,313,0,
326,315,0,
327,314,0,
327,313,0,
327,313,0,
327,313,0,
326,315,0,
327,314,0,
327,314,0,
328,314,0,
327,314,0,
329,314,0,
328,313,0,
328,313,0,
329,314,0,
330,314,0,
331,314,0,
332,314,0,
333,314,0,
335,314,0,
338,313,0,
339,315,0,
342,315,0,
347,313,0,
350,313,0,
354,314,0,
359,314,0,
364,315,0,
368,314,0,
374,314,0,
378,314,0,
384,314,0,
389,315,0,
394,313,0,
399,314,0,
405,314,0,
411,315,0,
417,315,0,
421,315,0,
426,314,0,
431,315,0,
434,315,0,
438,314,0,
440,314,0,
443,315,0,
445,314,0,
447,314,0,
448,314,0,
448,315,0,
449,315,0,
450,315,0,
450,314,0,
449,315,0,
446,315,0,
445,315,0,
444,315,0,
442,315,0,
438,315,0,
436,315,0,
434,315,0,
430,315,0,
428,315,0,
425,314,0,
422,314,0,
418,314,0,
415,314,0,
411,315,0,
408,314,0,
404,315,0,
400,315,0,
397,314,0,
393,315,0,
390,314,0,
386,314,0,
383,314,0,
380,315,0,
376,316,0,
373,314,0,
371,315,0,
368,315,0,
367,315,0,
365,315,0,
361,315,0,
360,314,0,
358,314,0,
356,314,0,
355,313,0,
353,313,0,
351,313,0,
350,315,0,
349,314,0,
347,315,0,
346,314,0,
345,314,0,
345,314,0,
344,314,0,
344,314,0,
344,314,0,
344,314,0,
344,313,0,
345,313,0,
345,313,0,
346,313,0,
345,313,0,
346,314,0,
347,314,0,
347,314,0,
348,314,0,
348,314,0,
349,314,0,
350,315,0,
351,315,0,
352,313,0,
353,314,0,
354,314,0,
356,315,0,
356,315,0,
357,314,0,
359,314,0,
359,314,0,
359,314,0,
361,314,0,
361,314,0,
361,314,0,
361,314,0,
359,314,0,
361,314,0,
361,313,0,
360,313,0,
359,314,0,
359,314,0,
359,314,0,
359,314,0,
357,313,0,
358,314,0,
356,314,0,
356,314,0,
354,313,0,
353,314,0,
352,314,0,
351,314,0,
351,314,0,
350,314,0,
349,315,0,
347,314,0,
347,314,0,
346,314,0,
343,313,0,
343,314,0,
341,313,0,
339,314,0,
340,314,0,
340,314,0,
338,314,0,
338,314,0,
336,314,0,
335,314,0,
337,314,0,
335,314,0,
335,314,0,
335,314,0,
334,313,0,
334,313,0,
333,313,0,
333,313,0,
332,314,0,
332,314,0,
331,313,0,
331,315,0,
330,313,0,
330,314,0,
329,314,0,
329,314,0,
330,314,0,
330,314,0,
330,314,0,
329,314,0,
329,313,0,
330,315,0,
330,315,0,
330,314,0,
331,314,0,
331,314,0,
332,314,0,
332,315,0,
332,314,0,
333,313,0,
334,314,0,
335,314,0,
336,313,0,
339,313,0,
340,314,0,
343,314,0,
345,314,0,
349,314,0,
353,314,0,
357,314,0,
362,315,0,
367,315,0,
371,314,0,
377,314,0,
383,315,0,
390,315,0,
394,315,0,
400,314,0,
406,314,0,
412,315,0,
416,315,0,
421,315,0,
426,315,0,
431,314,0,
435,315,0,
439,314,0,
442,315,0,
444,315,0,
447,315,0,
449,315,0,
451,315,0,
452,315,0,
453,315,0,
453,314,0,
453,315,0,
452,315,0,
452,315,0,
450,314,0,
448,316,0,
447,315,0,
446,316,0,
444,315,0,
440,315,0,
436,315,0,
433,316,0,
430,315,0,
427,315,0,
422,315,0,
418,315,0,
414,316,0,
411,315,0,
407,316,0,
404,316,0,
400,314,0,
395,315,0,
392,315,0,
390,315,0,
386,316,0,
383,314,0,
380,315,0,
377,315,0,
375,315,0,
371,316,0,
369,315,0,
366,315,0,
365,315,0,
363,315,0,
360,315,0,
359,315,0,
358,314,0,
357,314,0,
355,315,0,
354,316,0,
353,315,0,
352,314,0,
353,316,0,
353,315,0,
352,315,0,
352,315,0,
350,315,0,
351,315,0,
350,315,0,
350,315,0,
350,315,0,
350,315,0,
351,316,0,
351,314,0,
350,315,0,
352,316,0,
351,314,0,
352,315,0,
353,315,0,
354,315,0,
353,315,0,
353,314,0,
353,315,0,
354,315,0,
355,314,0,
353,315,0,
353,315,0,
355,314,0,
357,315,0,
356,315,0,
356,315,0,
356,315,0,
356,314,0,
357,315,0,
357,315,0,
356,315,0,
355,316,0,
354,315,0,
354,315,0,
354,314,0,
354,314,0,
354,314,0,
352,315,0,
353,315,0,
353,314,0,
352,315,0,
351,315,0,
351,314,0,
351,314,0,
349,315,0,
349,315,0,
348,316,0,
347,315,0,
345,314,0,
346,315,0,
345,315,0,
342,314,0,
341,315,0,
341,314,0,
339,315,0,
338,316,0,
337,315,0,
337,315,0,
336,315,0,
336,315,0,
335,315,0,
334,315,0,
333,315,0,
332,315,0,
332,315,0,
331,315,0,
330,314,0,
330,314,0,
329,314,0,
329,316,0,
329,315,0,
328,315,0,
328,316,0,
327,315,0,
326,316,0,
327,315,0,
326,316,0,
326,315,0,
326,316,0,
327,315,0,
326,316,0,
325,316,0,
325,315,0,
325,315,0,
326,316,0,
326,315,0,
326,315,0,
327,315,0,
326,315,0,
327,315,0,
326,315,0,
326,316,0,
327,316,0,
327,315,0,
328,314,0,
330,316,0,
332,316,0,
333,315,0,
335,315,0,
339,315,0,
343,316,0,
347,316,0,
351,315,0,
355,316,0,
362,315,0,
367,314,0,
373,316,0,
378,315,0,
385,314,0,
391,315,0,
396,316,0,
403,316,0,
408,316,0,
414,316,0,
419,316,0,
425,315,0,
431,316,0,
436,316,0,
441,317,0,
445,316,0,
449,317,0,
454,317,0,
455,316,0,
458,317,0,
460,317,0,
462,317,0,
463,316,0,
463,316,0,
463,317,0,
463,317,0,
462,317,0,
461,317,0,
460,316,0,
457,317,0,
456,316,0,
453,316,0,
452,317,0,
449,316,0,
446,317,0,
442,318,0,
440,317,0,
436,316,0,
432,316,0,
429,317,0,
427,317,0,
422,317,0,
418,318,0,
414,317,0,
411,316,0,
408,316,0,
404,318,0,
401,317,0,
397,316,0,
392,317,0,
390,317,0,
386,317,0,
383,316,0,
379,316,0,
377,317,0,
375,317,0,
373,317,0,
370,316,0,
367,317,0,
366,317,0,
364,317,0,
362,317,0,
359,316,0,
358,317,0,
358,317,0,
356,317,0,
355,316,0,
353,316,0,
352,317,0,
352,315,0,
351,316,0,
350,317,0,
351,317,0,
350,317,0,
350,316,0,
350,317,0,
350,316,0,
350,317,0,
349,317,0,
350,316,0,
351,316,0,
350,316,0,
351,316,0,
352,317,0,
352,317,0,
352,317,0,
353,317,0,
354,316,0,
355,317,0,
357,316,0,
358,316,0,
359,317,0,
360,316,0,
361,316,0,
361,316,0,
362,316,0,
364,317,0,
364315,322,0,
315,320,0,
314,321,0,
316,322,0,
316,322,0,
317,321,0,
316,322,0,
319,322,0,
319,321,0,
321,321,0,
321,321,0,
2,320,0,
343,319,0,
345,321,0,
346,320,0,
347,320,0,
347,320,0,
348,320,0,
347,320,0,
347,319,0,
346,319,0,
345,320,0,
344,320,0,
344,320,0,
342,320,0,
342,320,0,
343,320,0,
342,320,0,
341,320,0,
344,320,0,
345,319,0,
347,319,0,
348,319,0,
350,319,0,
351,319,0,
353,319,0,
356,320,0,
359,319,0,
360,319,0,
363,319,0,
366,319,0,
368,319,0,
371,319,0,
373,318,0,
378,319,0,
381,319,0,
384,319,0,
388,318,0,
391,319,0,
394,318,0,
397,318,0,
398,320,0,
401,320,0,
403,320,0,
406,319,0,
408,320,0,
409,320,0,
409,320,0,
411,320,0,
411,320,0,
411,320,0,
410,320,0,
410,319,0,
409,320,0,
408,320,0,
405,319,0,
403,319,0,
401,320,0,
399,320,0,
397,319,0,
394,319,0,
392,319,0,
390,319,0,
386,319,0,
384,319,0,
383,320,0,
380,318,0,
379,319,0,
378,319,0,
376,319,0,
374,318,0,
372,319,0,
373,320,0,
372,321,0,
368,321,0,
368,320,0,
366,320,0,
364,319,0,
363,320,0,
359,321,0,
357,320,0,
354,320,0,
354,321,0,
352,321,0,
348,319,0,
348,320,0,
346,320,0,
345,320,0,
343,319,0,
342,319,0,
342,319,0,
341,319,0,
342,319,0,
342,318,0,
342,319,0,
341,319,0,
343,318,0,
343,318,0,
343,317,0,
344,318,0,
344,318,0,
344,318,0,
345,318,0,
345,317,0,
346,317,0,
346,317,0,
346,317,0,
347,316,0,
347,316,0,
347,317,0,
348,317,0,
347,317,0,
348,317,0,
348,317,0,
348,317,0,
348,317,0,
350,316,0,
350,316,0,
350,316,0,
349,316,0,
349,316,0,
348,316,0,
349,316,0,
349,316,0,
347,316,0,
348,316,0,
347,315,0,
347,316,0,
347,315,0,
346,315,0,
345,315,0,
343,315,0,
342,315,0,
341,315,0,
339,315,0,
338,316,0,
336,315,0,
333,315,0,
333,315,0,
330,315,0,
331,315,0,
329,315,0,
328,315,0,
327,314,0,
328,315,0,
328,315,0,
329,313,0,
330,315,0,
332,315,0,
333,314,0,
336,314,0,
338,315,0,
340,315,0,
341,314,0,
345,314,0,
346,313,0,
348,314,0,
349,314,0,
349,315,0,
351,314,0,
351,313,0,
352,315,0,
352,315,0,
352,314,0,
352,314,0,
351,315,0,
351,315,0,
351,314,0,
351,314,0,
350,313,0,
350,314,0,
352,314,0,
353,314,0,
353,314,0,
355,314,0,
358,314,0,
361,314,0,
362,314,0,
366,314,0,
369,314,0,
372,314,0,
375,314,0,
378,314,0,
380,314,0,
384,314,0,
386,313,0,
389,314,0,
391,314,0,
393,314,0,
393,314,0,
394,314,0,
395,314,0,
395,315,0,
396,315,0,
395,314,0,
394,314,0,
394,314,0,
396,314,0,
394,315,0,
394,314,0,
394,314,0,
393,314,0,
392,314,0,
390,314,0,
388,314,0,
387,314,0,
386,313,0,
384,313,0,
383,313,0,
381,314,0,
379,313,0,
379,313,0,
377,314,0,
376,314,0,
375,313,0,
373,313,0,
372,312,0,
371,313,0,
369,313,0,
368,313,0,
366,312,0,
365,313,0,
364,313,0,
363,313,0,
360,313,0,
360,313,0,
359,312,0,
358,312,0,
358,312,0,
357,312,0,
357,312,0,
356,312,0,
356,312,0,
356,313,0,
354,312,0,
353,313,0,
352,312,0,
351,312,0,
349,313,0,
348,313,0,
345,313,0,
343,312,0,
342,313,0,
340,313,0,
339,313,0,
337,313,0,
336,313,0,
335,312,0,
334,312,0,
335,313,0,
334,312,0,
334,312,0,
335,313,0,
337,312,0,
338,312,0,
338,313,0,
339,312,0,
340,312,0,
343,312,0,
343,312,0,
345,312,0,
346,312,0,
346,312,0,
347,313,0,
349,313,0,
349,312,0,
350,312,0,
349,312,0,
348,312,0,
347,311,0,
346,312,0,
346,312,0,
344,311,0,
343,311,0,
341,311,0,
341,311,0,
338,311,0,
337,311,0,
337,311,0,
336,310,0,
335,311,0,
336,311,0,
337,311,0,
336,311,0,
336,310,0,
337,310,0,
338,310,0,
338,311,0,
338,311,0,
340,310,0,
341,311,0,
342,311,0,
342,310,0,
343,310,0,
345,309,0,
344,309,0,
344,311,0,
344,311,0,
344,311,0,
342,310,0,
343,310,0,
343,310,0,
341,310,0,
340,310,0,
338,310,0,
338,310,0,
336,310,0,
335,310,0,
333,310,0,
333,310,0,
333,308,0,
331,309,0,
332,310,0,
331,309,0,
332,309,0,
333,310,0,
334,311,0,
335,310,0,
337,310,0,
339,310,0,
340,309,0,
341,310,0,
342,310,0,
344,310,0,
346,310,0,
347,310,0,
348,310,0,
351,311,0,
353,311,0,
355,310,0,
356,311,0,
359,310,0,
361,309,0,
364,310,0,
366,310,0,
367,310,0,
368,310,0,
370,310,0,
372,309,0,
373,310,0,
373,309,0,
374,310,0,
375,310,0,
377,309,0,
379,308,0,
378,310,0,
381,310,0,
381,308,0,
383,309,0,
385,309,0,
387,309,0,
388,309,0,
390,309,0,
392,309,0,
393,308,0,
393,309,0,
392,309,0,
393,308,0,
392,309,0,
391,309,0,
390,309,0,
387,310,0,
386,309,0,
384,309,0,
383,310,0,
382,309,0,
381,310,0,
380,309,0,
379,309,0,
379,309,0,
379,309,0,
379,309,0,
379,309,0,
379,308,0,
378,308,0,
377,309,0,
376,308,0,
374,308,0,
372,309,0,
371,309,0,
369,309,0,
366,309,0,
364,309,0,
360,309,0,
358,309,0,
355,308,0,
352,309,0,
350,308,0,
347,308,0,
345,308,0,
343,309,0,
341,308,0,
340,308,0,
338,309,0,
338,308,0,
336,308,0,
337,309,0,
337,308,0,
336,308,0,
337,308,0,
338,307,0,
337,308,0,
338,308,0,
339,308,0,
339,309,0,
338,308,0,
340,308,0,
340,307,0,
341,309,0,
342,309,0,
343,307,0,
343,309,0,
345,308,0,
346,309,0,
348,309,0,
349,308,0,
351,308,0,
351,308,0,
353,309,0,
354,308,0,
354,309,0,
354,308,0,
355,308,0,
355,308,0,
355,309,0,
352,309,0,
351,309,0,
349,308,0,
348,309,0,
347,309,0,
346,308,0,
344,309,0,
342,308,0,
341,309,0,
340,308,0,
339,309,0,
337,309,0,
337,308,0,
337,308,0,
338,308,0,
338,309,0,
339,309,0,
338,308,0,
339,308,0,
341,309,0,
341,308,0,
341,309,0,
341,309,0,
341,308,0,
341,309,0,
342,309,0,
341,309,0,
340,308,0,
339,309,0,
337,309,0,
337,309,0,
334,309,0,
332,309,0,
331,308,0,
330,309,0,
329,309,0,
326,310,0,
325,309,0,
325,308,0,
325,308,0,
324,309,0,
325,309,0,
325,309,0,
326,308,0,
327,309,0,
330,310,0,
333,309,0,
334,309,0,
336,309,0,
339,309,0,
342,308,0,
344,309,0,
348,309,0,
351,309,0,
353,308,0,
356,310,0,
359,309,0,
361,308,0,
363,310,0,
366,309,0,
371,309,0,
373,309,0,
376,310,0,
379,308,0,
381,308,0,
385,310,0,
388,310,0,
389,310,0,
393,309,0,
395,310,0,
398,310,0,
399,310,0,
401,309,0,
401,309,0,
403,309,0,
405,310,0,
405,309,0,
404,309,0,
403,310,0,
403,309,0,
402,309,0,
401,310,0,
398,310,0,
395,310,0,
394,309,0,
392,309,0,
390,310,0,
389,310,0,
388,310,0,
386,310,0,
385,310,0,
386,310,0,
387,311,0,
385,309,0,
386,310,0,
385,311,0,
387,311,0,
386,310,0,
385,311,0,
384,310,0,
384,311,0,
381,310,0,
381,310,0,
379,309,0,
376,310,0,
375,309,0,
372,309,0,
369,310,0,
366,309,0,
363,309,0,
360,309,0,
356,309,0,
353,309,0,
351,308,0,
349,308,0,
350,308,0,
352,307,0,
353,307,0,
352,307,0,
352,307,0,
351,307,0,
348,307,0,
347,307,0,
346,307,0,
344,307,0,
343,307,0,
341,307,0,
341,307,0,
341,306,0,
340,307,0,
341,306,0,
340,306,0,
341,306,0,
341,307,0,
340,308,0,
341,308,0,
341,307,0,
342,307,0,
342,308,0,
344,309,0,
345,308,0,
346,308,0,
348,308,0,
349,307,0,
351,307,0,
351,308,0,
353,308,0,
353,308,0,
354,308,0,
354,308,0,
354,308,0,
354,308,0,
353,308,0,
352,306,0,
351,308,0,
350,306,0,
348,307,0,
347,306,0,
345,307,0,
343,308,0,
341,307,0,
340,308,0,
338,308,0,
336,307,0,
335,307,0,
336,307,0,
335,307,0,
336,307,0,
336,308,0,
336,307,0,
336,306,0,
337,307,0,
337,306,0,
338,306,0,
338,307,0,
338,307,0,
340,307,0,
340,307,0,
340,307,0,
342,306,0,
341,307,0,
341,307,0,
338,307,0,
339,307,0,
337,306,0,
337,307,0,
336,307,0,
335,307,0,
334,306,0,
332,306,0,
332,307,0,
332,306,0,
330,306,0,
329,306,0,
329,307,0,
329,307,0,
331,306,0,
331,307,0,
330,307,0,
332,307,0,
333,307,0,
336,307,0,
335,307,0,
337,307,0,
340,308,0,
341,306,0,
344,307,0,
346,307,0,
346,306,0,
349,307,0,
351,307,0,
355,307,0,
357,306,0,
360,307,0,
364,306,0,
367,307,0,
370,306,0,
375,308,0,
378,307,0,
382,308,0,
385,308,0,
388,308,0,
392,308,0,
393,308,0,
397,308,0,
397,308,0,
400,308,0,
401,308,0,
402,308,0,
