sub_id,label,window_index,window_start_sec_ppg,status_ppg,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,window_start_sec_eda,status_eda,eda_mean_scl,eda_slope_scl,eda_num_scr,eda_mean_scr_amp,eda_sum_scr_amp,eda_variance,eda_range,eda_deriv_mean
003,hard,6,,,,,,,,,,,,,,,,90.0,ok,363.8551830352859,-1.3293774383276316,12,73.3496930783066,880.1963169396791,2340.7885670828427,199.8600267750005,-0.032447435658001
003,hard,7,,,,,,,,,,,,,,,,105.0,ok,358.4345434076611,1.1574184294272556,13,66.47211948499152,864.1375533048898,1431.0117417394138,193.8252469879509,0.05424612701187
003,hard,8,,,,,,,,,,,,,,,,119.6875,ok,370.2992136268798,-0.6807398383725503,12,56.54970571361713,678.5964685634056,1131.1558389724166,173.85733569680872,0.0003829970724964
004,easy,0,0.0,failed_hp,,,,,,,,,,,,,,0.0,ok,342.5618612477457,0.2708746274272493,15,17.39860478583457,260.9790717875186,349.1585660988871,215.202336598742,-0.002889470202481
004,easy,1,15.0,ok,72.70223752151463,825.2840909090909,182.0732408427766,174.16794382506214,261.68959725694106,0.75,0.75,125.0,178.23803978984117,270.46374020490254,151446.52736458278,0.6590090030360763,0.1102049812651531,15.0,ok,354.1239869080622,0.3286141476475452,14,29.528045543341204,413.3926376067769,637.8014309795611,215.20233659874543,-0.0208130642315466
004,easy,2,30.0,ok,59.381443298969074,1010.4166666666666,159.51450865743286,116.07545279768458,315.12568797029223,1.0,1.0,93.75,221.4364889812511,113.5839167855368,79016.1563603005,1.949540879096077,0.11001100110011,30.0,ok,350.26214290607635,-0.5130816243383645,14,32.47812079292158,454.6936911009021,552.6773204647958,166.94195778462682,0.0046750819211404
004,easy,3,45.0,ok,51.61290322580645,1162.5,217.0919304119801,46.875,223.71595411369304,1.0,1.0,171.875,33.14563036811942,88.38834764831847,9203.88472731385,0.3749999999999999,0.1721170395869191,45.0,ok,344.9227428726834,-0.6933768829685047,15,16.893675699473995,253.4051354921099,288.3263200163153,145.98313911372176,-0.0144844426921047
004,easy,4,60.0,ok,86.61654135338345,692.7083333333334,95.7540432856783,65.46773484362778,136.5139835633454,1.0,0.6666666666666666,62.5,46.292679256852026,57.29166666666669,8332.084123705547,0.8080176743014168,0.3210272873194221,60.0,ok,345.19526822473847,0.7169322768513974,13,21.269551164052267,276.5041651326795,283.7014084365724,119.1749674060398,0.0230121852831269
004,easy,5,75.0,ok,80.62992125984252,744.140625,162.55586104162586,135.01543121683042,284.128785353872,1.0,1.0,101.5625,162.71353491472195,104.16666666666669,53247.87978413717,1.5620499351813304,0.1681237390719569,75.0,ok,374.54510768515,4.941010908598879,9,559.330277921604,5033.972501294436,94977.91276320568,5660.587246502927,0.0124989327186336
004,easy,6,90.0,ok,95.37254901960785,629.1118421052631,157.05729811969667,149.31673325020338,223.4181293256293,0.8181818181818182,0.8181818181818182,78.125,152.5187230242041,138.2664938489473,66250.62555141364,1.1030779676154008,0.1674340728338216,90.0,ok,379.8358153186064,-1.758029045014619,9,553.0465420210595,4977.418878189536,94841.44302442388,5660.587246226573,0.0102695106066784
004,easy,7,105.0,ok,103.971119133574,577.0833333333334,145.0649399598523,99.52453932860693,172.28036612908457,0.8571428571428571,0.7142857142857143,78.125,115.25295217344272,116.84153864555716,42305.730515741685,0.9864039237198556,0.3467406380027739,105.0,ok,347.60489185176834,-0.783178975003927,12,25.95106817487489,311.41281809849875,313.4500842102392,88.47626489874165,-0.0026224360690215
004,easy,8,112.171875,ok,97.32718894009216,616.4772727272727,192.91006956096547,117.1875,445.3810254293508,1.0,1.0,171.875,303.8349450410946,104.96116283237814,100188.12020878092,2.8947368421052637,0.2950722927117143,113.515625,ok,339.8359293019402,-0.0361014673812832,12,24.88808730318101,298.6570476381721,160.9426342893546,61.57164228338098,2.3941363686437316e-05
004,hard,0,0.0,failed_hp,,,,,,,,,,,,,,0.0,ok,351.4322950677903,-0.1532896683160228,12,12.061561197512429,144.73873437014913,103.89020922342466,61.6856514573654,-0.0078221669187191
004,hard,1,15.0,ok,101.05263157894736,593.75,170.44862679118305,112.13046948755722,218.47080397046196,1.0,1.0,140.625,144.26707275483895,143.73726166386018,65145.80566331593,1.0036859690023716,0.2809383340356792,15.0,ok,347.74934451874856,-0.3052327103988264,12,22.595608387138324,271.14730064565987,230.8267992198419,78.57420869149763,-0.0001317054832273
004,hard,2,30.0,ok,94.68493150684932,633.6805555555555,169.42879026049795,72.54368894366729,240.37459915029845,1.0,1.0,156.25,145.1808319246495,66.49554861876928,30328.555557915646,2.1833165518641984,0.1754693805930865,30.0,ok,348.0771625819293,0.2998005425605214,12,24.578841472225744,294.9460976667089,257.57192366829725,100.79362283384457,0.0084178759104898
004,hard,3,45.0,ok,83.47826086956522,718.75,0.0,--,,,,0.0,,,,,,45.0,ok,344.4027044101395,-0.6406000739040643,14,25.48521104164174,356.79295458298435,549.1613277107956,210.45882356741163,0.0063633040421279
004,hard,4,60.0,ok,65.08474576271186,921.875,15.625,0.0,31.25,1.0,0.0,15.625,0.0,0.0,0.0,,,60.0,ok,363.5964554358425,-0.1319016384541737,7,678.5396409718261,4749.777486802783,88153.47019726316,5489.084237062972,0.0170895004791687
004,hard,5,75.0,ok,113.77777777777776,527.34375,139.6996464238099,118.19589289489811,187.71688844729272,0.8333333333333334,0.8333333333333334,62.5,128.53086124221943,131.29752777037012,53016.84005364475,0.9789282663951648,0.2372479240806643,75.0,ok,344.437427192902,-0.5321710965466858,12,21.792681162334038,261.5121739480084,282.56217132848394,133.71686262893422,-0.0008404724730045
